vydaním prospektu alebo obsahuje odkaz na ne, zrušila smernicou Európskeho parlamentu a Rady 2010/73/EÚ 24. novembra 2010, ktorou sa menia a dopĺňajú smer­ nice 2003/71/ES o prospekte, ktorý sa zverejňuje pri verejnej ponuke cenných papierov alebo ich prijatí na obchodovanie, a 2004/109/ES o harmonizácii požiada­ viek na transparentnosť v súvislosti s informáciami o emitentoch, ktorých cenné papiere sú prijaté na obcho­ dovanie na regulovanom trhu (4).	preceding the issuance of the prospectus as laid down in Article 10 of Directive 2003/71/EC was deleted by Directive 2010/73/EU of the European Parliament and of the Council of 24 November 2010 amending Directives 2003/71/EC on the prospectus to be published when securities are offered to the public or admitted to trading and 2004/109/EC on the harmon­ isation of transparency requirements in relation to information about issuers whose securities are admitted to trading on a regulated market (4).	formal
Nabíjateľné lítiovo-iónové batérie sú pre vaše zariadenie v súčasnosti tou najvhodnejšou technológiou.	Rechargeable lithium-ion technology currently provides the best technology for your device.	formal
A napriek tomu, že manželia majú tak veľa času spoločne a zdá sa, že nič ich nemôže oddeliť, ich manželstvo si vyžaduje starostlivosť a starostlivé zaobchádzanie.	And despite the fact that the spouses have so much time together and it seems that nothing can separate them, their marriage requires care and careful handling.	formal
Gigajob Slovensko pre zamestnávateľov	Gigajob Qatar for employers	informal
To bolo dosť!	That was enough!	informal
Je to ťažko uveriteľné, ale ja na sebe pracujem neustále.	Its really hard, but I constantly force myself in line.	informal
Ako rozvíjať emocionálnu inteligenciu?	How to develop Emotional Intelligence?	formal
Počasie Roche's Mountain, 7-dňová predpoveď počasia	Weather Roche’s Yard, 7day weather forecast	informal
Dovoľte deckám skočiť do fontány!	Took the kids to the fountains!	informal
Či skôr testovaním hraníc?	Plus possibly testing the boundaries.	informal
gay super, Teen klipy, sexuálne filmy, chlpatý najlepšie, najlepšie, webová kamera horúca, šklbanie chlapci, živé xxx	gay super, teen clips, sex movies, hairy best, tube best, webcam hot, jerking boys, live xxx	informal
(21e) „asistenčná technológia“ je akýkoľvek predmet, zariadenie alebo systém výrobku, ktorý sa používa na zvýšenie, zachovanie alebo zlepšenie funkčných schopností osôb s funkčnými obmedzeniami vrátane osôb so zdravotným postihnutím;	"(21e) ""assistive technology"" means any item, piece of equipment or product system that is used to increase, maintain, or improve functional capabilities of individuals with functional limitations, including persons with disabilities;"	formal
All Public and Private spaces non-smoking, ATM/Cash Machine on site, Bar , Dry Cleaning, Express Check-In/Check-Out, Free Wi-Fi Internet Access Included, Heating, Internet , Ironing Service, Nefajčiarske izby, Parkovanie, Práčovňa, Raňajky, Recepcia 24 hodín, Reštaurácia , Sejf na recepcii, Shoe Shine, Soundproofed Rooms, Úschovňa batožiny, Výťah , Wi-Fi/Wireless LAN, Zariadenie pre konferenciu, Zmenáreň, Zvieratá povolené	24 hour service, All Public and Private spaces non-smoking, ATM/Cash Machine on site, Bar, Breakfast, Conference facilities, Dogs admitted, Dry Cleaning, Elevator, Exchange service, Express Check-In/Check-Out, Free Wi-Fi Internet Access Included, Heating, Internet access, Ironing Service, Laundry, Luggage Storage, Non-Smoking Rooms, Parking, Restaurant, Safe in the reception, Shoe Shine, Soundproofed Rooms, Wi-Fi/Wireless LAN	informal
No aj dospelosť má svoje výhody.	But adulthood has its benefits, too.	informal
Držiteľ rozhodnutia o registrácii uskutoční retrospektívnu štúdiu porovnávajúcu údaje o dlhodobej bezpečnosti a parametre výsledku u pacientov, ktorí používajú liek Scenesse a u pacientov, ktorí liek nepoužívajú, alebo ktorí prestali liek Scenesse používať.	The MAH shall conduct a retrospective study comparing long term safety data and outcome endpoints in patients receiving and not receiving Scenesse, or having discontinued Scenesse use.	formal
V konečnom dôsledku je to len večnosť, ktorá nás robí šťastnými, pretože sme večnými bytosťami.	At the end of the day only eternity can make us happy, because we are eternal beings.	formal
Phang Nga Bay sa rozkladá na ploche 400 štvorcových km a je domovom asi 100 ostrovov, z ktorých by sa viaceré mohli uchádzať o miesto v Guinessovej knihe rekordov, a to buď pre ich krásu alebo pre ich zaujímavé tvary.	Phang Nga Bay handles a region of 400sqkm and is also home to some 100 islands, a lot of which could feature while in the Guinness Ebook of Data either for their beauty or for his or her freakish styles.	formal
Cadet: Hodinová predpoveď počasia Neskôr	Carrefour Cadet: Hourly weather forecast Later	informal
Pre znižovanie nerobíme nič	we are not doing anything to cut	informal
Pinkrod Pred 4 rokmi väzenie	Pinkrod 4 years ago police	informal
Svetlom podfarbené trysky sa v tanci pohybujú dokonale ladne a pritom vodu striekajú až do výšky 150 metrov.	The light-colored jets move perfectly and gracefully in the dance, spraying water up to 150 meters.	formal
Oslabenie ničivú silu voľných radikálov, antioxidantov môže pomôcť znížiť riziko niektorých ochorení, ako sú ochorenia srdca a rakoviny.	To reduce the destructive power of free radicals, antioxidants may help reduce the risk of certain diseases, such as heart disease and cancer.	formal
Napríklad v prípade Riešenia VOIP nesmiete pri používaní Riešenia porušovať vašu zmluvu o poskytovaní bezdrôtových dátových služieb.	For instance, if you have a VoIP application, then You must not be in violation of Your wireless data service agreement when using Your Application.	formal
A tak ubehol aj druhý týždeň.	And so went their second week.	informal
Je to jasná výhra pre všetkých.	It’s a clear win for everyone.	informal
Bude to ozaj veľkolepý víkend, preto si to nenechajte ujsť!	It's sure to be a great weekend so don't miss it!	informal
Obľúbená hra: Sims	Favourite game: The Sims	informal
Predstav si, že skoro zabil...	- He did time for that. He almost...	informal
- Odveďte ho, Watkins.	- Get him out of here. Watkins.	informal
Cukor dieťa hrať	Sugar baby play	informal
Zobral som si foťák a šiel sa teda pozrieť.	So I took my camera and went to take a look.	informal
Pozrite sa na video Ako byť štíhly?	Watch the video How to wash?	informal
Zoznámenie sa s jeho minulosťou pomáha lepšie mu porozumieť a nakoniec sa znova stretne s ním.	Learning about his past helps her understand him better and ultimately reunite with him.	formal
Necháte ma pracovať na tomto prípade.	You're gonna let me work this case.	informal
V súčasnosti je profesorom matematiky na Massachusetts Institute of Technology.	He is currently a Professor of Mathematics at the Massachusetts Institute of Technology.	formal
Prelomím ju ja, alebo zomriem.	I'm going to be the one to lift it, or die trying.	formal
Miloval Moora ďalších 33 rokov a podľa vyjadrenia jej zástupcu bol po jej smrti po jej boku.	He cherished Moore for the next 33 years and, according to a statement made by her rep, was by her side when she died.	formal
Fanúšikovia sa tu tiež budú môcť zapojiť do súťaže.	And the race fans will also be involved in the competition.	informal
Aby som zabezpečil mojej matke starostlivosť.	To put my mother in assisted living.	formal
Radi by sme Vám oznámili, že naša spoločnosť sa	We are pleased to announce that our organization	formal
Už o týždeň sa vraciam do školy.	So I’m going back to school in a week.	informal
Kolegovia sa zlostne pozreli a prestali so mnou rozprávať.	My friends were so jealous, they stopped talking to me.	formal
Hviezdny basketbalista ostal mlčať.	The basketball star was not backing down.	informal
Za seba by som rád zdôraznil štyri požiadavky, ktoré treba splniť, aby bol tento strategický plán skutočne úspešný.	For my part, I should like to emphasise four requirements that need to be satisfied for this strategic plan to be a real success.	formal
Sledujte špinavé shemales ako tvrdo jebú a sú jebané na živých sex kamerách Radi by sme Vás predstavili niektorým z najkrajších fanúšikov hardcore sexu, ktorých ste niekedy mohli vidieť vo svojom živote!	Watch dirty shemales fucking hard and getting fucked on live sex cams We'd like to introduce you to some of the kinkiest hardcore sex enthusiasts you'll ever see in your life!	informal
Podľa spoločnosti SOGEAAL kompenzácia poskytnutá podľa zákona č. 10/2010 nepredstavuje štátnu pomoc.	According to SOGEAAL, the compensation granted under law 10/2010 do not constitute State aid.	formal
Vyhraďte si čas na kŕmenie.	Take time to feed yourself.	formal
Super kvalita pre malé peniaze.	Super quality for small money.	informal
Na našom území je asi 20 druhov, ktoré sa vyskytujú hlavne na Sibíri a na Ďalekom východe, z ktorých niektoré rastú v európskej časti.	In our territory, there are about 20 species that are found mainly in Siberia and the Far East, some of which grow in the European part.	formal
Povrchová úprava podláh, stien a stropov bude navrhovaná podľa účelu.	Finish of floors, walls and ceilings will be proposed based on the purpose.	formal
- Možno ešte niekto iný hľadá ten diamant.	Maybe somebody else was looking for the diamond.	formal
Pred 2 týždňami 06:15 VipTube babičky, výstrek, stari a mlade (18+), staršie ženy	2 weeks ago 06:15 VipTube stockings, granny, cumshot, old and young (18+), mature	informal
Povedal som, že to bude hotové. Teraz ma nechaj ma pokoji!	I've said it'll get done, now just keep out of my hair!	informal
Všetky moje spomienky ...	All of my memories...	informal
Ak mám byť úplne úprimný, nedával by som na to žiaden termín.	To be very clear with you, I would not put any dates on this.	formal
Výborný 4,3 / 5(87 skutočných hodnotení)Hotels.comTM RewardsZa každých 10 nocí získate 1 noc zdarma*!	Accostage Hotel Excellent 4.3 / 5(87 genuine reviews)Hotels.comTM RewardsFor every 10 nights, get 1 free*!	informal
Dnes začala ostrá prevádzka autocentier v Michalovciach na východnom Slovensku a v Sokolove na západe Českej republiky.	Today it launched buying and selling in its car centers in Sokolov in western Bohemia and in Michalovce in eastern Slovakia.	formal
- Počkaj, počkaj, počkaj, počkaj.	- Yeah! - Wait, wait, wait, wait.	informal
Rozhodne nechcem, a to za žiadnych okolností, aby nastala situácia, v ktorej by veritelia alebo tretie strany boli poškodzované práve z dôvodu, že máme európske nariadenie.	What I do not want, under any circumstances, is a situation in which creditors or third parties suffer harm precisely because we have a European regulation.	formal
Pred 2 rokmi 19:02 AlotPorn orgie, gangbang, klasické videá	2 years ago 19:02 AlotPorn Teens Enjoy An Afternoon Screwing	informal
Pokožka môže byť začervenaná a zapálená.	Skin may appear red and inflamed.	formal
Jej srdce znesie len toľko. Musím ju nájsť.	- And her heart can only take so much.	informal
